id,name,registry_code,favicon,is_unicorn,industries,business_types,lists,display_name,turnover,labour_taxes,employees,lq_turnover,lq_labour_taxes,lq_employees,ly_turnover,ly_labour_taxes,ly_employees,employees_change,turnover_change_percentage,labour_taxes_change_percentage,ly_employees_change,ly_turnover_change_percentage,ly_labour_taxes_change_percentage
57c70726-04aa-4698-a877-ee7945300155,SPOTIT OÜ,14459937,/logos/static/14459937.webp,False,"['Proptech', 'Office Services']",['B2B'],['ALL'],WIP (WORKINPEACE.IO),,,,,,,45676.00,2679.66,2.0,,,,,,
584b42c2-b41d-42d4-8f2f-8bc4ff0291dc,ADDGOALS OÜ,12466732,,False,[],[],['ALL'],ADDGOALS OÜ,,,,,,,,,,,,,,,
586ec8bd-8772-4b5b-a3ea-686758f40574,VOK BIKES FLEET OÜ,16338818,,False,[],[],"['EstVCA2022', 'EstVCA2021', 'ALL', 'EstVCA2023', 'EstVCA2024']",VOK BIKES FLEET OÜ,15000.00,,,15000.00,,,25000.00,,,,0,,,-40,
58b2873f-2561-4c2e-9eae-7ba5a4fa9d2a,NEURISIUM OÜ,14301372,/logos/static/14301372.webp,False,"['Manufacturing', 'Engineering']",['B2B'],['ALL'],NEURISIUM,27836.05,,,68896.21,,,51459.36,,,,-60,,,-46,
590b3d22-c0e0-4a9b-a005-c8caa6ce7114,SAVAS OÜ,14062178,/logos/static/14062178.webp,False,"['Software & Services', 'Telecommunication & Services']","['B2B', 'B2C']",['ALL'],SAVAS CLOUD MARKETPLACE,886.65,,,2271.34,,,1392.44,,,,-61,,,-36,
59cb1f79-3a37-4244-b1a3-f8226aebf33c,EURORA SOLUTIONS OÜ,14614148,/logos/static/14614148.webp,False,"['Software & Services', 'E-commerce']","['B2C', 'B2B']","['ALL', 'EstVCA2021', 'EstVCA2022']",EURORA SOLUTIONS,,4138.99,,,1753.83,,1195.83,1753.83,,,,136,,,136
59f5af1f-4171-45c8-8192-da6f2424abc7,TYMAP OÜ,14682931,/logos/static/14682931.webp,False,"['Consumer Services', 'Retail', 'Transportation']",['B2B2C'],['ALL'],TYMAP,6915.65,,,2606.02,,,4197.29,,,,165,,,65,
5b7036e4-a05e-45b9-b23a-b252805ea302,SEANEST OÜ,14212378,/logos/static/14212378.webp,False,['Engineering'],"['C2C', 'B2G', 'B2B']",['ALL'],NOBE CARS,1745.08,139.80,,9687.26,1434.78,1.0,50836.58,742.77,1.0,,-82,-90,,-97,-81
5cd54b7e-9689-4ef1-bd1c-4b0d04797be7,VIDEOLEVELS OÜ,14113082,/logos/static/14113082.webp,False,"['Creative Industries', 'Entertainment', 'Software & Services']",['B2B'],['ALL'],VIDEOLEVELS OÜ,40483.97,2234.01,,38498.05,2208.07,,76592.76,15060.43,4.0,,5,1,,-47,-85
5d06a757-f7f9-4c11-8116-b1ff7b5e77c9,MRK DIGITAL OÜ,14593417,/logos/static/14593417.webp,False,"['Software & Services', 'Healthcare']","['B2C', 'B2B2C']",['ALL'],BABY-TRACKER,,,,,,,,,,,,,,,
5d65c170-f33b-4f14-bbb9-64da6693e6ab,TIMETRIX OÜ,14699044,/logos/static/14699044.ico,False,"['Software & Services', 'Hardware & Electronic Equipment', 'Research & Consulting']",['B2B'],['ALL'],TIMETRIX,,,,,,,,,,,,,,,
5dd27996-25dd-412e-83ae-cb530732a41f,SILKYWARE OÜ,12946419,,False,"['Consumer Services', 'Software & Services', 'Manufacturing', 'Telecommunication & Services', 'Household & Personal Products']",['B2B2C'],['ALL'],SILKYWARE OÜ,,,,,,,,,,,,,,,
5e82e864-e9c2-4d6f-aafb-182e08eb0482,SHAREDTRIP OÜ,14353860,/logos/static/14353860.webp,False,"['Research & Consulting', 'Software & Services', 'Edtech']",['B2B'],['ALL'],INTROWISE,,,,,,,,,,,,,,,
5f794a71-39a0-48fb-8272-c6162d9ba41b,BURFA TECH OÜ,12490015,/logos/static/12490015.webp,False,[],[],['ALL'],BURFA TECH OÜ,,,,,,,,,,,,,,,
6001be51-3178-4cc8-9f6c-222005a88d0d,FINDMOTORS OÜ,14519496,/logos/static/14519496.webp,False,"['Manufacturing', 'Telecommunication & Services', 'Software & Services']",['B2C'],['ALL'],FINDMOTORS,2954.45,182.99,,8881.82,,,35120.56,,,,-67,,,-92,
62293d77-433f-4578-8356-eeaed13ccbda,TICKETMARKET OÜ,12912611,,False,[],[],['ALL'],TICKETMARKET OÜ,,,,,,,,,,,,,,,
625d2f85-f21a-4119-93bf-0b46221d0ee7,AUTONOOMNE ROBOT OÜ,14637847,/logos/static/14637847.webp,False,[],[],['ALL'],AUTONOOMNE ROBOT OÜ,,,,,,,,,,,,,,,
62abce90-7aec-494d-a3dd-5d17665e0a33,ARTINEERING OÜ,14691159,/logos/static/14691159.webp,False,['Software & Services'],"['B2B2C', 'B2B']",['ALL'],ARTINEERING,9199.62,,,13644.10,,,4891.66,,,,-33,,,88,
62b790e0-0cda-489b-8368-1ff0eab91b7d,CROWDESTATE HOLDING OÜ,12595820,,False,[],[],['ALL'],CROWDESTATE HOLDING OÜ,,,,,,,,,,,,,,,
62d0006a-194e-45c6-a120-a6aba848903a,HEIMDALLR SMART NETWORKS OÜ,12630232,/logos/static/12630232.webp,False,[],[],['ALL'],HEIMDALLR,,,,,,,,,,,,,,,
62fdf739-7680-4798-821e-2eefa85d0f28,PULLUS CONSULTING OÜ,14481500,/logos/static/14481500.webp,False,"['Fintech', 'E-commerce', 'Software & Services']","['B2B', 'B2G']",['ALL'],EVAT,5563.00,34.96,,3059.00,217.41,,7375.75,64.87,,,82,-84,,-25,-46
6382cd20-d6c8-4c5b-80ec-28527c82bbc3,GROWHUB OÜ,14430690,/logos/static/14430690.webp,False,[],[],['ALL'],GROWHUB OÜ,,,,,,,,,,,,,,,
63d541ed-ca70-4c11-985c-799c087322c7,HUSTLER MARKETING OÜ,14516428,/logos/static/14516428.webp,False,['Media'],"['B2B2C', 'B2B']",['ALL'],HUSTLER MARKETING,,,,97693.99,,,447288.08,,,,,,,,
646e3e34-f1e3-464a-aebc-d3a2e6b13de7,BRAINBASE OÜ,14601476,/logos/static/14601476.webp,False,[],[],['ALL'],BRAINBASE OÜ,,,,,,,,,,,,,,,
650c2979-e5cf-44f4-8777-6121898be293,HELPIFIC OÜ,12772541,,False,[],[],['ALL'],HELPIFIC OÜ,,,,,,,,,,,,,,,
65cc3118-a1c2-4705-96be-568acee7e1da,ELMO RENT AS,12994939,/logos/static/12994939.webp,False,"['Energy', 'Data & Analytics', 'Transportation']","['B2C', 'B2B', 'B2B2C']",['ALL'],SELF-DRIVING ELMO RENT,8717.00,458.50,,1535.00,3278.12,,77942.50,749.70,2.0,,468,-86,,-89,-39
66348476-cc86-4200-b96c-1472a7e211c6,FANVESTORY OÜ,14221756,/logos/static/14221756.ico,False,"['Fintech', 'Consumer Services']",['B2B2C'],['ALL'],FANVESTORY,,,,,,,,,,,,,,,
6990a4dd-fe7b-431a-9566-4414922b24f4,ENGUISTICS OÜ,14602040,/logos/static/14602040.webp,False,[],[],['ALL'],ENGUISTICS OÜ,,,,,,,,,,,,,,,
6a357995-5cc5-4f13-97de-7506e68399b2,"LIKE A LOCAL, OÜ",11978648,,False,[],[],['ALL'],"LIKE A LOCAL, OÜ",,,,,,,,,,,,,,,
6adb3bf6-b075-42a1-8925-8bb5511dcd33,TRAFFEL OÜ,12730057,/logos/static/12730057.ico,False,[],[],['ALL'],TRAFFEL.COM,,,,,,,,,,,,,,,
6b030bdf-a0c6-4245-827d-7fdb0fab880e,GRÜNFIN AS,16145120,,False,[],[],['ALL'],GRÜNFIN AS,30979.62,37813.43,,9232.20,39926.68,2.0,12151.81,37299.09,9.0,,236,-5,,155,1
6c1705c4-143b-4735-9d3b-73a227fa7dad,"VIISTEK MEDIA, OÜ",12212380,/logos/static/12212380.webp,False,[],[],['ALL'],"VIISTEK MEDIA, OÜ",,,,,,,1437.69,,,,,,,,
6d04ae90-8c47-4bc0-b1f5-dc5ab4e27f1f,"SQUARE MOUNTAINS, OÜ",12543987,,False,[],[],['ALL'],"SQUARE MOUNTAINS, OÜ",62763.70,1989.99,,88539.78,7530.59,,99641.36,8900.34,,,-29,-74,,-37,-78
6d079ef5-cead-4915-8c91-80087e1e5561,SMART SENDER OÜ,14189998,/logos/static/14189998.webp,False,['Telecommunication & Services'],['B2B'],['ALL'],SMARTSENDER,174220.07,2487.30,,110681.64,2390.12,,323637.54,2385.00,,,57,4,,-46,4
6d7be09a-f156-4972-a6d2-fd098d95ba16,OÜ INZMO SUPPORT,12830936,,False,[],[],['ALL'],OÜ INZMO SUPPORT,,27.94,,,335.03,,88610.09,44596.55,9.0,,,-92,,,-100
6e811696-e8dd-4b97-8262-283ec02635fc,VOOREMET OÜ,14203876,/logos/static/14203876.webp,False,"['Agriculture, Aquaculture & Agritech']",['B2B'],['ALL'],VOOREMET,,,,,,,,,,,,,,,
6f6024e7-2896-4ac7-8bff-54dfb928c4ea,FIRST INTERNATIONAL PLAY MONEY EXCHANGE OÜ,14466506,/logos/static/14466506.webp,False,"['Entertainment', 'Software & Services', 'Fintech']","['C2C', 'B2B2C', 'B2C', 'B2B']",['ALL'],FIPME,35.43,,,,,,1877.46,,,,,,,-98,
6f8df94f-b58e-40dd-bec4-a6ab5027a982,UNREAL ESTATE OÜ,12844051,/logos/static/12844051.webp,False,"['Proptech', 'Fintech']",['B2B2C'],['ALL'],BITOFPROPERTY OÜ,,,,,,,,,,,,,,,
71163c97-8608-4a25-adfa-f38b038c1a26,SPRAYPRINTER OÜ,12938831,/logos/static/12938831.ico,False,[],[],['ALL'],SPRAYPRINTER OÜ,,,,,,,,,,,,,,,
72b5d529-5818-410d-9511-9ab532cda3a7,PAY4RESULTS OÜ,12351331,/logos/static/12351331.ico,False,[],[],['ALL'],PAY4RESULTS OÜ,,,,,,,,,,,,,,,
72ba3a63-77af-4e98-9cb5-a5dd9668820e,IPDX DIAGNOSTICS OÜ,14261017,,False,"['Science Tools & Services', 'Biotechnology', 'Healthcare']","['B2B', 'B2C']",['ALL'],IPDX,,,,,,,,,,,,,,,
72d4570b-7c87-46b2-b6b2-4ffc21f15fda,BAILA GAMES OÜ,12023905,,False,[],[],['ALL'],BAILA GAMES OÜ,,,,,,,,,,,,,,,
73b13717-8007-46ff-910a-216f67d41447,POLYBIUS TECH OÜ,14420450,/logos/static/14420450.ico,False,['Fintech'],['B2C'],['ALL'],POLYBIUS,,,,,,,,,,,,,,,
75276a5e-6de4-49bf-a491-2640f87e1c1c,BEYNEX TECHNOLOGIES OÜ,16652644,,False,[],[],"['EstVCA2024', 'EstVCA2023', 'ALL']",BEYNEX TECHNOLOGIES OÜ,7008.78,,,2711.88,,,8204.37,,,,158,,,-15,
764ba417-7f14-4057-9232-ebc6eb0adb6f,SEGURU OÜ,14195792,/logos/static/14195792.webp,False,[],[],['ALL'],SEGURU OÜ,,,,,,,,,,,,,,,
78e0cf98-7343-4ee7-8ec2-a023dbe2a5af,WEATHERME OÜ (LIKVIDEERIMISEL),12247361,,False,[],[],['ALL'],WEATHERME OÜ (LIKVIDEERIMISEL),,,,,,,,,,,,,,,
7914eb72-58d5-40f5-b4ba-e588799ac13a,LIXI OÜ,14449301,/logos/static/14449301.webp,False,['Fintech'],['B2C'],['ALL'],LIXI INVEST,65424.38,,,37094.31,,,88085.49,,,,76,,,-26,
79a84d2c-6781-4252-8f58-8ffd8b4f8093,DEV9K OÜ,12432012,,False,[],[],['ALL'],DEV9K OÜ,,,,,,,,,,,,,,,
7b68ed28-0da2-486a-9c57-d7a63dcaae38,CHLOE & MATT OÜ,14305217,/logos/static/14305217.webp,False,"['Software & Services', 'Agriculture, Aquaculture & Agritech']",['B2B'],['ALL'],TANIBOX,,,,,,,,,,,,,,,
7d86301b-7f8c-4e1b-823d-36e6e83e0b6e,MEDIAHUB LABS OÜ,14360185,,False,[],[],['ALL'],MEDIAHUB LABS,41.40,,,470557.88,,,219685.78,,,,-100,,,-100,
7d9517b8-bff1-4e3e-a865-9fd9abc831b2,DATAME OÜ,12818421,/logos/static/12818421.ico,False,"['Data & Analytics', 'Software & Services', 'Fintech']","['B2B', 'B2C']",['ALL'],DATAME OÜ,,,,,,,,,,,,,,,
7dd1bee3-624b-41c5-8ec1-fff07b81ef09,DIGITIME OÜ,12994419,,False,[],[],['ALL'],STEPSHOT,78118.00,,,12526.12,,,63992.46,,,,524,,,22,
7f5acc05-2c62-47b9-bed7-6af5af61ded1,MARINA AHOY OÜ,12911764,/logos/static/12911764.webp,False,"['Consumer Electronics & Appliances', 'Software & Services']",['B2B2C'],['ALL'],MARINA AHOY,2500.00,,,1083.92,,,,,,,131,,,,
7f77bafe-64d9-4f5f-8a23-35a58c51a458,OÜ BUDGETMATADOR,14363516,/logos/static/14363516.ico,False,[],[],['ALL'],OÜ BUDGETMATADOR,,,,,,,,,,,,,,,
7fcabb39-b250-4479-9191-703a45d79800,IOMOB TECHNOLOGIES OÜ,14470136,/logos/static/14470136.webp,False,"['Software & Services', 'Transportation']","['B2B', 'B2G']",['ALL'],IOMOB,153952.31,,,76857.47,,,43634.98,,,,100,,,253,
8111a958-1360-44a5-b9df-d7e353e7d429,WWWASH OÜ,14486242,,False,[],[],['ALL'],WWWASH OÜ,,,,,,,,,,,,,,,
819faf86-06c3-4b55-8b2c-490fb6f3cf11,PRICE&COST OÜ,14169346,/logos/static/14169346.ico,False,"['Software & Services', 'Fintech']",['B2B'],['ALL'],PRICE&COST,,,,,215.82,,,,,,,,,,
828ace3c-48b5-4a89-b815-3bb2a57ae380,PRIMESEARCH OÜ,14606634,/logos/static/14606634.webp,False,"['Deep tech', 'Software & Services', 'Data & Analytics']","['B2C', 'B2B', 'B2B2C', 'B2G']",['ALL'],PRIMESEARCH,6720.19,1100.00,,1636.87,993.75,,15621.38,,,,311,11,,-57,
82e836e8-3753-4043-be7a-d6aef79afa32,AUTOBAHN OÜ,11300685,,False,[],[],['ALL'],AUTOBAHN OÜ,77825.80,,,75325.80,,,75325.80,,,,3,,,3,
847500de-2e88-49e4-85c0-3ddab22d86fa,THE END OÜ,14687897,/logos/static/14687897.webp,False,"['Software & Services', 'Consumer Services']","['B2C', 'B2B2C']",['ALL'],S I L E N T O,,,,,,,,956.78,2.0,,,,,,
8481d808-4d77-4b34-bf76-40b4cf3adbbb,OSAÜHING MOTIFON,14441989,/logos/static/14441989.webp,False,"['Software & Services', 'Human Resource & Employment']",['B2B'],['ALL'],ZELOS,2098.80,,,3832.88,,,1348.88,,,,-45,,,56,
85726c4d-52d3-4bc3-8f22-8398bd75db87,HEALTHDIARY OÜ,12345098,,False,[],[],['ALL'],HEALTHDIARY OÜ,,,,,,,,,,,,,,,
85d1a3b5-d0fa-45fe-a711-b8b1879611bb,SPEAK LANGUAGES OÜ,12371894,,False,[],[],['ALL'],SPEAK LANGUAGES OÜ,2025.44,,,2363.66,,,4105.26,,,,-14,,,-51,
85d3b4c0-0984-40c5-8914-2d890e91a124,NARTEST AS,11425085,,False,[],[],['ALL'],NARTEST AS,,,,,,,,,,,,,,,
86c0c610-bda9-41b8-b6f2-e50673426fde,OÜ AIROBOT,12405854,/logos/static/12405854.webp,False,[],[],['ALL'],OÜ AIROBOT,,,,,,,,,,,,,,,
872a7748-15fd-4896-8080-0bf04f442b57,ZERPLY OÜ,12299636,/logos/static/12299636.ico,False,[],[],['ALL'],ZERPLY OÜ,58.04,,,210.49,,,5363.05,727.76,,,-72,,,-99,
87da4302-0293-42fb-b42c-d43890bc3ce2,OVERLAY TECHNOLOGY OÜ,14519579,/logos/static/14519579.webp,False,"['Manufacturing', 'Software & Services', 'Engineering']",['B2B'],['ALL'],VINICIUS MIGUEL,,,,,,,,,,,,,,,
88e17cbc-5132-47f5-9553-10ab40fb005b,CHATCREATE OÜ,14525893,/logos/static/14525893.webp,False,"['Software & Services', 'Retail', 'Telecommunication & Services']","['B2B2C', 'B2B']","['EstVCA2019', 'EstVCA2022', 'EstVCA2020', 'ALL', 'EstVCA2021']",CHATCREATE,,,,,,,,,,,,,,,
88e665f5-d0a1-47cf-a153-bf4f4d598f53,MARINEMON OÜ,14505399,/logos/static/14505399.ico,False,['Software & Services'],['B2B'],['ALL'],MARINEMON,,,,,,,,,,,,,,,
88f0bdf8-3643-4930-b2be-cb5f767000c4,NOWESCAPE OÜ,12997731,/logos/static/12997731.ico,False,"['Retail', 'E-commerce', 'Consumer Services']","['B2C', 'B2B']",['ALL'],NOWESCAPE,2293.56,,,1294.63,,,1187.53,,,,77,,,93,
8a76fe7c-ad3b-4dda-bea8-ada4090b3fdd,LINK LABS OÜ,14007112,/logos/static/14007112.webp,False,"['Software & Services', 'Consumer Electronics & Appliances', 'Hardware & Electronic Equipment']","['B2B2C', 'B2B']",['ALL'],LINK LABS,33526.90,,,18799.78,,,33038.19,,,,78,,,1,
8a90f811-b1e3-4792-a377-9b01293118aa,SPLUNK SERVICES ESTONIA OÜ,12180740,/logos/static/12180740.webp,False,[],[],"['ALL', 'EstVCA2019']",SPLUNK SERVICES ESTONIA OÜ,11363.46,8743.13,,38206.59,328478.16,,474867.77,203208.96,9.0,,-70,-97,,-98,-96
8aa0b441-190f-47b1-979b-2c53f9004592,FORBER FOODS OÜ,14476545,/logos/static/14476545.webp,False,['Software & Services'],"['B2C', 'B2B2C']",['ALL'],EHITUSTARK,19217.10,,,,,,54211.46,,,,,,,-65,
8c306020-07b4-4ebb-b754-d6369692509d,KWAD OÜ,14796244,/logos/static/14796244.webp,False,"['Aerospace', 'E-commerce']","['B2G', 'B2C', 'B2B']",['ALL'],KWAD,,,,,,,,,,,,,,,
8d1df75d-feb8-4138-b64b-7de80d342cc6,ASTRO CAPITAL OÜ,14792631,/logos/static/14792631.webp,False,"['Media', 'Software & Services']",['B2C'],['ALL'],DIGITALE.CO,24181.51,677.16,,21120.68,1845.54,,43834.56,1647.04,,,14,-63,,-45,-59
8e203edc-763f-497e-96fe-569d29fb2c51,MINDSHIFTED OÜ,12994460,,False,[],[],['ALL'],MINDSHIFTED OÜ,,,,,,,,,,,,,,,
910256e4-3905-41f7-be74-9394bd00c280,GLOCALZONE OÜ,14574087,/logos/static/14574087.ico,False,"['Fintech', 'Consumer Services', 'Transportation']","['B2C', 'C2C']",['ALL'],GLOCALZONE,,,,,,,345654.74,,,,,,,,
9279c8d0-940f-4f93-a070-04d2b22ae5b0,NAUTE CREATIONS OÜ,14619269,/logos/static/14619269.ico,False,"['Proptech', 'Manufacturing']",['B2B'],['ALL'],SCAUTOR,11444.96,,,9761.77,,,1164.96,,,,17,,,882,
939f9f24-06db-4a35-ac6f-31896cbcd28a,CERRYN DESIGN OÜ,11080404,,False,[],[],['ALL'],CERRYN DESIGN OÜ,,,,,,,,,,,,,,,
93e71277-0db0-4aad-970f-71284b8fa066,RELOCATEME OÜ,12833969,/logos/static/12833969.webp,False,['Human Resource & Employment'],"['B2G', 'B2B']",['ALL'],RELOCATE.ME,42810.78,,,56134.44,,,46265.50,,,,-24,,,-7,
94284814-d439-44a5-808d-9cb6d41ab8db,MACHINERIC SOLUTIONS OÜ,16094960,,False,"['Transportation', 'Construction', 'Software & Services']",['B2B'],['ALL'],MACHINERIC,37285.87,10389.60,,26450.31,2500.20,1.0,40813.76,18222.97,5.0,,41,316,,-9,-43
94968f85-5acd-4f04-9033-22de8c203c76,VELMIO OÜ,14869931,/logos/static/14869931.ico,False,"['Software & Services', 'Healthcare', 'Medical Devices']",['B2C'],['ALL'],VELMIO,,,,,,,,,,,,,,,
9508d79b-370e-403d-9681-aface7559ca9,TASKUS OÜ,14624572,/logos/static/14624572.webp,False,['Consumer Services'],"['B2B2C', 'C2C', 'B2B', 'B2C']",['ALL'],TASKUS,,,,,,,,,,,,,,,
952c3448-51ca-4e59-a354-627dbee9538e,INTEPIA OÜ,14258742,/logos/static/14258742.ico,False,"['Telecommunication & Services', 'Transportation', 'Software & Services']","['B2G', 'B2B']",['ALL'],INTEPIA,,,,,,,,,,,,,,,
95527ffd-be07-4c77-bc2a-7e0b9ce975a1,PLUSS ID OÜ,12546572,,False,[],[],['ALL'],PLUSS ID,31212.70,,,76462.10,,,61743.98,,,,-59,,,-49,
9553312d-03ed-4516-88c3-b38b5f56b5d1,TEMPID OÜ,14253555,/logos/static/14253555.webp,False,"['Healthcare', 'Medical Devices']",['B2B2C'],['ALL'],TEMPID,,,,,,,,,3.0,,,,,,
9588dba1-7e6b-411b-bb6e-fb5a7d4f3d4a,STORADERA OÜ,14739789,/logos/static/14739789.webp,False,"['Software & Services', 'Data & Analytics']","['B2G', 'B2B', 'B2B2B']","['Superangel', 'ALL', 'EstVCA2021', 'EstVCA2022', 'EstVCA2024', 'EstVCA2023']",STORADERA,21119.08,611.25,,18414.19,397.50,,14344.61,168.39,,,15,54,,47,263
959e58ae-435b-41ce-a699-7a5e36bbae14,FORPEEPS PAYMENTS OÜ,14341733,/logos/static/14341733.webp,False,['Fintech'],['B2B2C'],['ALL'],FORPEEPS PAYMENTS,,,,,,,,,,,,,,,
96721cc0-e19d-4985-a243-bfc52f80f1cc,NETIARST OÜ,12801389,,False,[],[],['ALL'],NETIARST,802.50,,,449.10,,,426.30,,,,79,,,88,
96a616ba-e1dc-4ecc-94c0-1b7e2e270557,ENLIFE OÜ,14025713,/logos/static/14025713.webp,False,"['Energy', 'Proptech']","['B2B', 'B2B2C']",['ALL'],ENLIFE,9823.12,,,12903.48,,,14478.48,,,,-24,,,-32,
9777ba13-3975-4614-a719-aaacd1d9eda7,MILVI OÜ,14772338,/logos/static/14772338.webp,False,"['E-commerce', 'Software & Services', 'Food, Beverage & Tobacco']",['B2B2C'],['ALL'],NOSI,,,,,,,,,,,,,,,
97a670d7-47f4-4f67-8d2e-ce0ed46710a2,H2H OÜ,14414589,/logos/static/14414589.webp,False,[],[],['ALL'],H2H OÜ,,,,,,,,,,,,,,,
97ad8650-f2b7-4a4f-b2c4-dbbf5c1b802c,TAXIGO TALLINN OÜ,12956778,/logos/static/12956778.webp,False,"['Transportation', 'Travel & Hospitality', 'Infrastructure & Logistics']","['B2B2C', 'B2C']",['ALL'],TAXIGO,43546.20,,,46093.67,,,77051.32,,,,-6,,,-43,
98f4af1a-5749-450d-87fb-cad1179bd5c0,VEROG OÜ,12839966,,False,[],[],['ALL'],VEROG OÜ,,,,,,,,,,,,,,,
9ab53bb7-e66a-47f1-a1ce-0557a91726ea,GLOWFORTH OÜ,12344963,/logos/static/12344963.webp,False,[],[],['ALL'],GLOWFORTH OÜ,,,,,,,,,,,,,,,
9bccf6f3-97f3-4bd9-a271-ca854f04e800,SEO CREW OÜ,14355238,,False,"['Telecommunication & Services', 'Fintech']",['B2C'],['ALL'],FIFI FINANCE,,,,15000.00,,,5438.47,348.34,,,,,,,
9bde25d4-2d15-4681-a3f4-ca6627fc2a87,VEMENTIS GROUP OÜ,12534652,/logos/static/12534652.webp,False,[],[],['ALL'],VEMENTIS GROUP OÜ,40850.21,924.67,,37468.96,3837.57,1.0,53598.88,4248.09,2.0,,9,-76,,-24,-78
9c65b895-bf5a-4ecb-b795-7e65e2100466,OSAÜHING QFM,12748650,/logos/static/12748650.ico,False,[],[],['ALL'],BONDKICK,278049.00,,,371750.00,,,425900.00,,,,-25,,,-35,
9cf075e8-33b3-4f1c-ac57-92f7d9b4fb1b,BEPRIME OÜ,14637534,/logos/static/14637534.webp,False,['Software & Services'],['B2C'],['ALL'],BEPRIME,,,,,,,,,,,,,,,
9d9c6f2a-d6bd-46b2-b330-ace259b9f318,PRIDEGAMESSTUDIO OÜ,14471915,,False,['Software & Services'],['B2C'],['ALL'],PRIDEGAMESSTUDIO,,,,,,,,,,,,,,,
9ee378f1-4359-4a23-a656-150853edc4a3,BETALGO OÜ,14476315,/logos/static/14476315.webp,False,['Software & Services'],"['B2C', 'B2B']",['ALL'],BETALGO OÜ,,,,,,,,,,,,,,,
9fc1d6e2-fb90-43b0-8866-14ecbed02416,PAVOUK OÜ (LIKVIDEERIMISEL),14215307,/logos/static/14215307.webp,False,[],[],['ALL'],PAVOUK OÜ (LIKVIDEERIMISEL),,,,,,,,,,,,,,,
9fd370aa-4a13-488b-a752-4e02edc7d172,QUALITECH OÜ,14486928,/logos/static/14486928.webp,False,['Fintech'],['B2C'],['ALL'],BINKER,,,,,,,,,,,,,,,
a2a85f2d-36e3-4cdf-a140-9358defe5872,COVISUAL OÜ,14084638,,False,['Telecommunication & Services'],['B2B'],['ALL'],COVISUAL,,,,,,,,,,,,,,,
a384342b-6bc0-4ac2-9473-02f9e55fe052,ADOVINCI OÜ,14360009,/logos/static/14360009.webp,False,"['Software & Services', 'Media']",['B2B'],['ALL'],ADOVINCI,2834.33,,,2149.72,,,1299.94,,,,32,,,118,
a4b2b1bf-4bc5-4a86-a566-4a3174c5c6df,CONNECTED BALTICS OÜ,14158880,/logos/static/14158880.webp,False,"['Telecommunication & Services', 'Data & Analytics']",['B2B'],['ALL'],CONNECTED BALTICS OÜ,5567.23,,,3819.98,,,4275.98,,,,46,,,30,
a4cac57a-8e9f-4f99-ab7c-08cc6a37ebc2,KOMPANII HUB OÜ,12865113,,False,[],[],['ALL'],KOMPANII HUB OÜ,162496.09,,,80651.13,,,80896.51,,,,101,,,101,
a52265e0-00ce-4599-8210-5decab3a5b08,REXWOODS BALTIC OÜ,12361766,/logos/static/12361766.webp,False,['Engineering'],"['B2B2C', 'B2B', 'B2C']",['ALL'],REXWOOD MOBILE SAWMILL,23046.38,,,7834.68,,,2268.00,,,,194,,,916,
a53b66c8-1edc-4cc6-9b84-6e39276bcfcd,SMART TOUCH SYSTEMS OÜ,14748529,/logos/static/14748529.webp,False,"['Consumer Services', 'Software & Services']",['B2B2C'],['ALL'],SMART TOUCH SYSTEMS,,,,,,,,,,,,,,,
a5f2aac8-4015-49d4-bdb3-616a113a49e8,MEDIKEEP OÜ,12819685,/logos/static/12819685.webp,False,['Healthcare'],"['B2B', 'B2C']",['ALL'],MEDIKEEP,,,,,,,,,,,,,,,
a67e793f-635f-4167-8f71-9c27506936d6,"ANF DEVELOPMENT, OÜ (PANKROTIS)",12260864,,False,[],[],['ALL'],"ANF DEVELOPMENT, OÜ (PANKROTIS)",,,,,,,,,,,,,,,
a699123f-5ce1-4684-ba5d-cf9b35d7039f,FOX SOLUTIONS OÜ,12875597,/logos/static/12875597.webp,False,[],[],['ALL'],FOX SOLUTIONS OÜ,,,,,,,,,,,,,,,
a6c49288-4350-4da0-97c4-12db5cd1fbc4,BEESERVER OÜ,11036834,/logos/static/11036834.ico,False,[],[],['ALL'],BEESERVER OÜ,5281.85,,,5374.47,,,5654.70,,,,-2,,,-7,
a784976e-8659-428c-9b32-14f9d2467ea7,WAARDEX OÜ,14206780,/logos/static/14206780.webp,False,"['Marketing', 'Media', 'Telecommunication & Services']","['B2B2C', 'B2B']",['ALL'],WAARDEX OÜ,656999.18,1784.53,,1536909.63,2284.29,,1944586.72,1647.04,,,-57,-22,,-66,8
aa411477-f482-4f62-85a7-62519ec8b4c8,HOOVI GROUP OÜ,14494974,/logos/static/14494974.webp,False,['Fintech'],['B2B'],['ALL'],HOOVI,87867.74,269.45,,65488.54,252.05,,18539.25,252.05,,,34,7,,374,7
aba13fd4-8a41-454d-ba79-9c7098fdc837,GREENHOUSE OÜ,10955987,,False,[],[],['ALL'],GREENHOUSE OÜ,643.12,,,771.62,,,1358.97,,,,-17,,,-53,
ac9eb7fd-8f1f-4600-8686-9e3dfeac70e7,RECOIL OÜ,14399744,/logos/static/14399744.webp,False,"['Defence', 'Consumer Electronics & Appliances']","['B2G', 'B2C']",['ALL'],RECOIL OÜ,,,,145736.66,,,,,,,,,,,
